2001,18.538,29.23,22.893,20.937,14.177,6.294,-0.333,-2.153,0.72,6.76,15.03,24.028
2002,20.904,26.369,27.334,23.365,19.176,6.837,2.653,0.964,2.744,9.088,13.759,18.131
2003,20.465,21.161,21.806,21.59,18.598,9.142,-0.332,-2.796,0.077,7.071,13.804,20.492
2004,23.267,22.265,24.731,24.078,17.716,6.702,0.393,-1.721,-0.314,6.89,14.157,21.485
2005,29.899,31.785,16.628,21.165,14.342,5.103,-2.256,-2.675,-0.227,2.482,13.891,20.822
2006,25.744,23.368,22.339,22.306,11.729,5.452,0.604,-1.865,-1.293,6.98,12.752,21.288
2007,27.505,11.645,23.961,17.416,17.758,4.24,-0.86,-2.362,2.026,5.465,15.71,20.873
2008,27.57,22.45,19.499,19.053,12.826,7.626,-0.843,-3.092,0.158,5.514,15.475,21.989
2009,18.949,22.071,26.962,23.087,21.385,12.158,0.425,-1.861,3.752,9.12,17.445,18.466
2010,18.265,20.654,18.395,21.347,14.872,4.317,-2.352,-3.885,-4.418,4.18,12.725,18.29
2011,22.471,16.318,22.25,23.046,18.856,6.326,-0.676,-3.545,0.451,6.611,12.825,22.696
2012,31.177,25.219,30.879,25.383,13.648,4.271,0.166,-2.57,-1.006,5.713,14.882,20.507
2013,21.681,21.421,17.992,23.494,17.846,9.514,0.621,-0.464,0.801,5.955,15.376,21.199
2014,21.101,25.479,23.348,23.911,16.054,13.255,2.099,-3.615,4.077,8.32,13.268,25.153
2015,26.073,25.415,25.078,22.711,17.281,10.384,5.29,0.611,3.576,8.175,17.098,22.872
