1948,-7.143,-5.68,-6.998,-4.591,-5.842,-6.807,-7.052,-6.423,-6.413,-5.221,-6.559,-8.245
1949,-4.359,-7.108,-4.526,-6.062,-6.184,-7.822,-7.248,-6.604,-5.926,-6.274,-5.52,-5.744
1950,-8.513,-7.468,-7.421,-5.345,-6.609,-8.613,-7.27,-4.765,-5.497,-5.167,-4.401,-5.582
1951,-6.041,-6.171,-3.892,-5.035,-6.146,-8.196,-7.985,-5.954,-5.421,-4.933,-6.178,-7.656
1952,-6.407,-4.749,-5.106,-5.604,-5.229,-8.266,-7.486,-5.939,-5.037,-6.906,-5.05,-4.856
1953,-5.302,-7.186,-6.423,-4.728,-6.001,-6.804,-6.673,-5.855,-6.543,-5.555,-5.512,-6.689
1954,-7.869,-5.848,-6.129,-6.72,-5.62,-7.283,-6.846,-5.092,-6.402,-5.935,-5.527,-6.525
1955,-4.466,-5.278,-6.158,-5.044,-6.154,-6.949,-6.872,-4.596,-4.173,-4.844,-5.495,-6.683
1956,-4.358,-5.803,-6.684,-5.428,-6.629,-8.178,-7.555,-6.009,-5.704,-5.33,-4.138,-7.752
1957,-8.65,-7.16,-3.615,-5.61,-4.484,-7.263,-7.448,-6.188,-4.831,-2.903,-4.49,-5.961
1958,-2.425,-2.556,-3.848,-4.724,-4.756,-6.456,-6.973,-4.991,-5.884,-5.389,-5.562,-6.422
1959,-6.034,-7.109,-6.637,-5.461,-5.333,-7.333,-7.298,-5.512,-5.586,-5.894,-5.046,-5.746
1960,-6.107,-3.24,-6.479,-4.61,-4.839,-6.675,-6.573,-5.969,-4.233,-5.961,-5.57,-4.756
1961,-7.594,-7.56,-4.726,-6.056,-6.092,-7.345,-6.05,-5.674,-4.462,-5.223,-3.339,-6.193
1962,-7.856,-4.993,-3.716,-5.718,-4.015,-6.964,-6.79,-4.916,-6.007,-4.362,-3.816,-4.55
1963,-5.544,-5.246,-7.274,-3.996,-5.402,-6.765,-6.922,-5.193,-5.282,-3.783,-5.509,-7.437
1964,-5.255,-5.499,-5.882,-6.404,-6.346,-7.991,-7.494,-5.848,-5.762,-5.621,-5.798,-4.403
1965,-7.036,-5.521,-7.223,-4.604,-6.079,-7.206,-7.686,-6.185,-5.29,-5.397,-4.869,-6.885
1966,-5.736,-7.424,-4.466,-5.596,-5.975,-7.329,-7.184,-5.97,-5.681,-5.104,-4.199,-5.264
1967,-7.36,-7.494,-5.581,-3.557,-7.05,-6.784,-7.99,-6.542,-4.419,-5.708,-5.488,-5.941
1968,-6.042,-4.054,-4.388,-3.792,-5.848,-6.982,-7.675,-6.578,-6.232,-6.759,-5.551,-6.04
1969,-4.486,-2.117,-3.628,-5.383,-5.496,-5.961,-6.838,-5.305,-5.129,-4.09,-4.638,-5.118
1970,-5.63,-4.503,-4.29,-6.113,-5.019,-8.362,-6.911,-6.334,-6.031,-5.091,-4.544,-7.253
1971,-7.113,-6.022,-5.744,-4.776,-5.991,-8.694,-7.684,-5.858,-5.824,-5.912,-4.281,-6.099
1972,-7.64,-6.713,-4.326,-5.353,-5.145,-7.452,-8.718,-7.424,-5.948,-5.036,-5.712,-7.148
1973,-7.091,-4.597,-4.686,-3.961,-6.657,-7.35,-7.106,-6.961,-6.222,-5.9,-6.096,-4.555
1974,-9.031,-6.926,-6.828,-5.949,-5.197,-7.344,-7.125,-6.646,-5.55,-6.034,-5.68,-5.963
1975,-7.565,-7.067,-5.32,-5.703,-5.809,-8.287,-6.964,-6.47,-5.199,-6.786,-5.894,-4.168
1976,-6.765,-7.154,-6.717,-4.063,-6.401,-8.142,-8.157,-6.407,-6.009,-4.726,-6.823,-6.586
1977,-5.485,-7.103,-6.397,-4.318,-5.501,-8.265,-7.277,-6.189,-6.5,-6.364,-5.039,-5.937
1978,-5.483,-3.73,-5.545,-4.197,-6.543,-7.711,-7.421,-6.522,-5.777,-5.677,-6.783,-6.989
1979,-3.856,-6.456,-4.669,-5.555,-5.575,-6.533,-7.224,-6.694,-5.642,-5.287,-5.338,-5.471
1980,-4.524,-5.806,-5.674,-4.496,-5.769,-7.911,-7.081,-6.54,-6.235,-6.154,-6.569,-5.663
1981,-4.666,-5.602,-3.981,-5.891,-5.748,-7.777,-7.104,-6.548,-5.726,-5.552,-4.9,-6.216
1982,-6.044,-7.21,-5.669,-3.959,-4.752,-7.987,-7.9,-6.478,-6.6,-6.391,-6.26,-6.66
1983,-6.106,-3.456,-3.781,-3.854,-6.801,-6.726,-8.106,-6.878,-7.312,-6.468,-4.951,-6.48
1984,-7.235,-6.319,-4.623,-4.347,-6.457,-7.276,-7.098,-7.547,-5.576,-6.52,-4.833,-6.639
1985,-5.788,-8.051,-6.167,-5.742,-6.057,-8.2,-7.761,-6.644,-5.969,-6.983,-4.987,-8.23
1986,-8.335,-4.372,-7.095,-5.161,-5.149,-7.924,-7.65,-7.58,-6.788,-6.074,-7.552,-7.618
1987,-5.376,-5.585,-3.078,-4.866,-4.953,-7.646,-8.387,-6.816,-5.78,-5.59,-4.528,-6.795
1988,-7.879,-5.151,-5.008,-4.198,-5.77,-6.316,-6.882,-5.446,-5.619,-5.73,-6.14,-6.977
1989,-8.49,-8.017,-6.121,-6.943,-6.272,-8.721,-7.935,-4.876,-5.541,-5.54,-6.157,-6.949
1990,-9.239,-6.677,-5.412,-4.63,-6.773,-8.201,-7.116,-6.914,-4.963,-5.109,-6.65,-6.495
1991,-8.131,-6.761,-5.759,-5.87,-6.089,-7.73,-7.509,-6.294,-7.305,-4.99,-6.865,-5.478
1992,-5.158,-6.6,-5.242,-4.736,-5.269,-8.339,-7.61,-6.564,-6.515,-5.686,-5.977,-5.984
1993,-6.9,-4.286,-4.921,-4.356,-4.908,-7.894,-7.295,-6.259,-6.675,-6.035,-6.436,-6.533
1994,-7.712,-7.674,-5.174,-5.261,-6.438,-8.133,-7.441,-6.111,-5.695,-4.929,-6.315,-5.858
1995,-6.067,-6.686,-3.29,-3.943,-5.39,-6.928,-6.754,-4.014,-4.138,-5.014,-6.071,-5.268
1996,-5.8,-5.741,-5.076,-5.644,-6.389,-7.474,-7.103,-5.827,-5.338,-6.36,-6.841,-6.217
1997,-5.581,-9.392,-6.592,-3.841,-6.972,-7.526,-7.769,-6.134,-6.033,-4.174,-6.178,-6.782
1998,-6.578,-2.313,-5.533,-5.394,-5.305,-7.442,-6.756,-5.839,-5.258,-6.666,-6.819,-8.352
1999,-8.499,-5.426,-5.43,-5.612,-5.661,-7.801,-7.051,-4.696,-4.563,-5.256,-3.137,-6.611
2000,-7.465,-7.739,-4.778,-7.044,-6.252,-8.269,-7.212,-6.876,-5.511,-6.131,-6.984,-7.916
2001,-7.577,-7.535,-5.902,-6.719,-5.763,-7.884,-7.054,-6.208,-5.668,-6.986,-3.788,-5.834
2002,-7.861,-6.325,-6.233,-6.134,-6.973,-7.672,-7.515,-6.46,-5.339,-6.374,-7.657,-6.965
2003,-7.529,-8.218,-4.93,-5.671,-6.904,-7.513,-7.458,-5.259,-4.748,-4.179,-6.073,-5.558
